Test_Codes/1.py,Test_Codes/2.py,0.157,49.42
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.121,13.926666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.088,11.946666666666665
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.07999999999999999,4.799999999999999
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.11,13.266666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.067,10.686666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.095,12.366666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.089,12.006666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.07900000000000001,11.406666666666666
/home/selab/Desktop/ProgramSimilarity/Auto-SimCheck/data/matrix-et-2018/submissions/matrix.py,Test_Codes/2.py,0.087,11.886666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.07999999999999999,4.799999999999999
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.07999999999999999,4.799999999999999
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.12400000000000001,14.106666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.08499999999999999,11.766666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.126,14.226666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.10800000000000001,13.146666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.11,13.266666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.08499999999999999,11.766666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.174,17.106666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.12200000000000001,13.986666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.087,11.886666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.087,11.886666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.137,14.886666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.087,11.886666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.095,12.366666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.11900000000000001,13.806666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.131,14.526666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.107,13.086666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.117,13.686666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.131,14.526666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.103,12.846666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.07500000000000001,11.166666666666668
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.078,11.346666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.08600000000000001,11.826666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.07999999999999999,11.466666666666665
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.102,12.786666666666665
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.07700000000000001,11.286666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.1,12.666666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.108,13.146666666666665
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.09699999999999999,12.486666666666665
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.087,11.886666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.127,14.286666666666665
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.133,14.646666666666667
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.07200000000000001,10.986666666666666
/home/selab/Desktop/Source-Code-Similarity-Measurement/Datasets/matrix/matrix.py,Test_Codes/2.py,0.087,11.886666666666667
